model,params,precision,recall,accuracy,f1-score
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5988261695149318,0.5745279894004637,0.858996772458311,0.5864254923506044
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.5976474658363605,0.5722093408413382,0.8585356950741566,0.5846518317962603
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7192127287777063,0.43171027934194545,0.8717916698685929,0.5395522130610274
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7165397669938538,0.4312134260792757,0.8713498040421117,0.5384111666379459
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6014245014245014,0.5826984652754775,0.8601974948128794,0.5919134140870345
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6020367297900338,0.5809318758970962,0.8602647352647352,0.5912960413564464
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7083693584644648,0.4523020867837032,0.87230077614693,0.552088948787062
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7111344537815126,0.4484928784365684,0.8723391992622762,0.5500710948608571
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6022925212114402,0.5917522358396821,0.8609755628986399,0.5969758569797556
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6071448759256118,0.5929667660373192,0.862416429724122,0.5999720709398129
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7097003645416555,0.44065363807000113,0.8713113809267655,0.5437144511426723
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7153297843544166,0.43767251849398253,0.8718493045416122,0.543069493441107
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6041101425850026,0.5777299326487799,0.8606489664181972,0.5906256172926603
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6076190476190476,0.5811526995693939,0.8618208714362561,0.594091255396597
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7016017912504305,0.44976261455228,0.8709751786674863,0.5481396757047702
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7058874836458787,0.44678149497626146,0.8713498040421117,0.5472125494438621
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6001035554021401,0.5758529314342498,0.8594290325059556,0.5877281947261663
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6063528732313024,0.5796069338633102,0.8613790056097749,0.5926783143752294
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6560544430538173,0.4630120348901402,0.8643279797125951,0.542883034500615
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.6736773984792105,0.45975488572374956,0.8672481364789058,0.5465284158025988
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5877340374459914,0.5406867616208457,0.8540882194728349,0.5632296279257002
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6084708199950751,0.5456552942475433,0.8598516867747636,0.5753536294312824
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7146055341631593,0.4405432262338523,0.8720414201183432,0.545063351661487
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7183824859779265,0.43839019542894997,0.8723776223776224,0.5445008228195283
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6057090345184079,0.5822016120128077,0.8613597940521017,0.5937227304714989
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6089969394236877,0.5822016120128077,0.8622627372627373,0.5952979029663289
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.705000433313112,0.449100143535387,0.8714458618304772,0.5486797288638586
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7126011967617036,0.44705752456663356,0.8724160454929686,0.5494266910916616
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5997500568052715,0.5828640830297008,0.8597364174287251,0.5911865166022734
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6082212343398187,0.5815943469139891,0.862012987012987,0.5946098490193311
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6592627599243857,0.4620735342828751,0.8648466917697687,0.5433300876338852
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.6794277818418272,0.46146626918405653,0.868410435718128,0.5496268534043462
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5829347952875307,0.5517831511538037,0.853319757165911,0.5669313669880885
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6068277945619336,0.5544330352213758,0.8599669561208023,0.5794484191091623
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6865160848733745,0.44297228662912663,0.8678821178821179,0.5384873498422925
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.6999563509384549,0.44264105112068014,0.870004995004995,0.5423247319828198
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.600679339729456,0.5564756541901292,0.8584588488434642,0.5777331995987965
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6106362193185981,0.5521143866622502,0.8608122646584185,0.5799025861069234
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6728460596161698,0.4548415590151264,0.8666621839698763,0.5427715010375835
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.6874894336432797,0.44898973169923817,0.8686121570736955,0.5432139994656693
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.596468797564688,0.540852379375069,0.8564416352877892,0.5673007325052838
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6130786744244877,0.535166169813404,0.8603511872742642,0.5714791015740142
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6519834128784915,0.46003091531412166,0.8633193729347576,0.5394400388412364
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.6761475409836065,0.4553936181958706,0.8672865595942519,0.5442369862109917
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.622449695015074,0.49011814066467924,0.8595539076308307,0.5484139975908824
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6419352512798328,0.4914982886165397,0.863818873434258,0.5567332645467906
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6877279280807396,0.44766478966545215,0.8685257050641666,0.5423173382377529
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7031304651976216,0.44391078723639177,0.8706293706293706,0.5442301184433164
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5996480938416422,0.5644253063928453,0.8586413586413586,0.5815038107155045
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6083048714722272,0.5604504802914873,0.8607258126488896,0.5833979829325058
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.6742875806319915,0.45589047145854034,0.8670079920079921,0.5439873521952504
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.6944585663446874,0.45246770453792645,0.8700914470145239,0.547934215804252
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5950796291894461,0.5528320635972176,0.8567394144317221,0.5731784099364662
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6080273270708796,0.5502925913657944,0.8600245907938215,0.5777211081488351
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.632019295997588,0.4629016230539914,0.8596499654191961,0.5343997960549377
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.6627482128673551,0.46063818041294025,0.8653654038269423,0.5435122459614382
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5983135050333377,0.5052997681351441,0.8548951048951049,0.5478869867113612
XGBoost,"{'colsample_bytree': 0.4, 'learning_rate': 0.3, 'max_depth': 9, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6192108624050547,0.5085569173015347,0.8600726196880043,0.5584553363038405
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7281343360461523,0.39019542894998344,0.8685449166218397,0.5081053880162468
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.727876335719473,0.38732472121011374,0.868199108583724,0.5056029978741038
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.5996988858777477,0.5497405321850503,0.857805655882579,0.5736340332382845
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.598518607732145,0.5486916197416363,0.8574310305079536,0.5725230414746544
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7255755465273748,0.41409959147620623,0.8708022746484285,0.5272740053423309
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7234598992638512,0.41233300209782486,0.8703219857066011,0.5252830719459878
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6004072134962187,0.5697802804460638,0.8591600706985323,0.5846929526399274
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.600127996276472,0.5694490449376173,0.8590640129101668,0.5843861537589937
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7217603470088559,0.44092966766037317,0.8731460846845462,0.5474297464016449
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7239375227025063,0.44010157888925694,0.8733766233766234,0.5474146810409942
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6098923015556442,0.5908689411504914,0.8630504111273342,0.6002299301797381
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6064066693313539,0.5862868499503147,0.8618016598785829,0.5961770567266399
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7273665737586457,0.38898089875234626,0.8683143779297625,0.5068882414301644
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.72751873438801,0.38588936734017887,0.8679973872281564,0.504292619580117
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6000964494544577,0.549574914430827,0.8579017136709445,0.5737256145001872
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.5982577350555722,0.5497405321850503,0.8574214247291171,0.5729739060387239
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7243217054263565,0.4126642376062714,0.8704756781679859,0.5257789969754519
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7234207968901847,0.41095285414596444,0.8701682932452163,0.5241515279538094
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6004533038879526,0.5703875455448824,0.8592080995927149,0.585034398799581
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6002560223437682,0.5695042508556918,0.859102436025513,0.5844759206798866
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.720841991146445,0.44048802031577783,0.8729635748866518,0.5468252064558133
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7199311157436781,0.4385006072650988,0.8726177668485361,0.545030363330703
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6099076502109223,0.5906481174781937,0.8630408053484977,0.6001234013910702
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6080973501649038,0.5903720878878216,0.862522093291324,0.5991036414565827
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.731116943715369,0.4152037098376946,0.8716764005225544,0.5296292384070984
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7319356411506582,0.4143756210665783,0.8716956120802275,0.5291691635235644
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.613002182762079,0.573644694711273,0.862800660877584,0.592670754313418
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6111537779878301,0.5711052224798499,0.8621474679166987,0.5904511857538313
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7256938062856093,0.4359611350336756,0.8731845077998924,0.544695820113119
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7262146683909108,0.434028927901071,0.8730500268961807,0.5433310297166551
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6147988839804697,0.5839129954731147,0.8639437485591331,0.59895803839402
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6136165260401513,0.5821464060947333,0.8635114885114885,0.5974673503498682
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7100915860652229,0.45798829634536825,0.8731556904633828,0.5568345806624828
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.7125086385625432,0.4553384122777962,0.8732613540305848,0.5556079488043112
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6182827447738278,0.578005962239152,0.8644816721739799,0.5974663318876969
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6200629565837145,0.5763497846969196,0.8648370859909321,0.5974077994907157
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.730510293687189,0.4133267086231644,0.8713882271574579,0.5279413320170645
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7297534353376864,0.41338191454123885,0.8712921693690925,0.5277885462555066
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6116974235009728,0.5727614000220823,0.862397218166449,0.5915894511760512
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 50, 'scale_pos_weight': 2, 'subsample': 1}",0.6118996924532766,0.5711604283979242,0.8623491892722662,0.590828622009023
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7233161575266839,0.43397372198299655,0.8726273726273727,0.5424746394313712
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 1, 'subsample': 1}",0.7222887680825578,0.4327591917853594,0.8723488050411128,0.5412365795560465
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6166414699383649,0.5854587611791984,0.8645393068469992,0.6006456728590847
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 100, 'scale_pos_weight': 2, 'subsample': 1}",0.6141114982578397,0.5838025836369659,0.8637516329824022,0.598573611818645
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7096109250193249,0.45611129513083803,0.8728867286559594,0.5552979130960782
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 1, 'subsample': 1}",0.711943793911007,0.4531301755548195,0.8729443633289787,0.5537901022163748
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 0.7}",0.6152674439041538,0.5797725516175334,0.863799661876585,0.5969928658727225
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 500, 'scale_pos_weight': 2, 'subsample': 1}",0.6177560746014003,0.5796621397813846,0.8644528548374703,0.5981031585542993
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 0.7}",0.7231187840120098,0.42547201059953627,0.8716860063013909,0.5357291811483387
XGBoost,"{'colsample_bytree': 0.6, 'learning_rate': 0.1, 'max_depth': 9, 'min_child_weight': 1, 'n_estimators': 50, 'scale_pos_weight': 1, 'subsample': 1}",0.7267826744845848,0.4242574804018991,0.8720702374548528,0.5357640825432236
